time_stamp, elapsed_time, camera_id, face_count, avg_FEQ, person1, person2, person3, person4, person5, person6, person7, person8, person9
2018-06-14-09:54:12.222, 58.256089, 4, 2, 0.010971662122756243, 0.01750955916941166, 0.004433765076100826
2018-06-14-09:54:12.362, 58.39626, 4, 2, 0.0128748610150069, 0.020844316110014915, 0.004905405919998884
2018-06-14-09:54:12.470, 58.504274, 4, 2, 0.012112602824345231, 0.01652955822646618, 0.007695647422224283
2018-06-14-09:54:12.605, 58.639653, 4, 2, 0.012153913732618093, 0.015663649886846542, 0.008644177578389645
2018-06-14-09:54:12.711, 58.74561, 4, 2, 0.009569715475663543, 0.012100384570658207, 0.0070390463806688786
2018-06-14-09:54:12.840, 58.874074, 4, 2, 0.010552076622843742, 0.014227045699954033, 0.006877107545733452
2018-06-14-09:54:12.942, 58.975856, 4, 2, 0.013149300590157509, 0.020177319645881653, 0.006121281534433365
2018-06-14-09:54:13.080, 59.114205, 4, 2, 0.006572750164195895, 0.008315778337419033, 0.004829721990972757
2018-06-14-09:54:13.191, 59.225609, 4, 2, 0.011396049056202173, 0.012383785098791122, 0.010408313013613224
2018-06-14-09:54:13.332, 59.366329, 4, 2, 0.007677075103856623, 0.003621685551479459, 0.011732464656233788
2018-06-14-09:54:13.440, 59.474139, 4, 2, 0.014357518870383501, 0.006850480102002621, 0.02186455763876438
2018-06-14-09:54:13.539, 59.573318, 4, 2, 0.015171583741903305, 0.013428254052996635, 0.016914913430809975
2018-06-14-09:54:13.672, 59.705933, 4, 2, 0.010197648778557777, 0.00978387612849474, 0.010611421428620815
2018-06-14-09:54:13.800, 59.834172, 4, 2, 0.006202343152835965, 0.007403014227747917, 0.005001672077924013
2018-06-14-09:54:13.911, 59.945374, 4, 2, 0.008759642019867897, 0.012007350102066994, 0.0055119339376688
2018-06-14-09:54:14.040, 60.074205, 4, 2, 0.00795687222853303, 0.010570487938821316, 0.005343256518244743
2018-06-14-09:54:14.171, 60.205492, 4, 2, 0.008104173699393868, 0.007011794950813055, 0.009196552447974682
2018-06-14-09:54:14.269, 60.302617, 4, 2, 0.013750466518104076, 0.014227045699954033, 0.01327388733625412
2018-06-14-09:54:14.402, 60.435807, 4, 2, 0.010107566136866808, 0.007093861699104309, 0.013121270574629307
2018-06-14-09:54:14.530, 60.56422, 4, 2, 0.014724468812346458, 0.018546564504504204, 0.010902373120188713
2018-06-14-09:54:14.660, 60.69418, 4, 2, 0.01450992189347744, 0.01815951243042946, 0.010860331356525421
2018-06-14-09:54:14.762, 60.796254, 4, 2, 0.013364569284021854, 0.010944576933979988, 0.01578456163406372
2018-06-14-09:54:14.900, 60.934722, 4, 2, 0.007553552743047476, 0.007846239022910595, 0.007260866463184357
2018-06-14-09:54:15.011, 61.045392, 4, 2, 0.008776804432272911, 0.011288074776530266, 0.006265534088015556
2018-06-14-09:54:15.120, 61.154291, 4, 2, 0.005832734284922481, 0.0063635739497840405, 0.005301894620060921
2018-06-14-09:54:15.250, 61.284088, 4, 2, 0.009585014078766108, 0.007968815043568611, 0.011201213113963604
2018-06-14-09:54:15.392, 61.42575, 4, 2, 0.01097185187973082, 0.007606672588735819, 0.014337031170725822
2018-06-14-09:54:15.501, 61.535706, 4, 2, 0.007181777618825436, 0.010986942797899246, 0.003376612439751625
2018-06-14-09:54:15.631, 61.664879, 4, 2, 0.010891084093600512, 0.013070784509181976, 0.008711383678019047
2018-06-14-09:54:15.730, 61.763766, 4, 2, 0.009850445203483105, 0.010288300924003124, 0.009412589482963085
2018-06-14-09:54:15.862, 61.896035, 4, 2, 0.0062666458543390036, 0.007665874436497688, 0.004867417272180319
2018-06-14-09:54:16.000, 62.034507, 4, 2, 0.00667068618349731, 0.0046636550687253475, 0.008677717298269272
2018-06-14-09:54:16.111, 62.145398, 4, 2, 0.00823270482942462, 0.01073516346514225, 0.005730246193706989
2018-06-14-09:54:16.220, 62.254708, 4, 2, 0.005818084231577814, 0.009055264294147491, 0.002580904169008136
2018-06-14-09:54:16.349, 62.383555, 4, 2, 0.013389714295044541, 0.019794778898358345, 0.006984649691730738
2018-06-14-09:54:16.492, 62.525849, 4, 2, 0.010646864539012313, 0.01428193412721157, 0.007011794950813055
2018-06-14-09:54:16.601, 62.634923, 4, 2, 0.010091984178870916, 0.014672034420073032, 0.0055119339376688
2018-06-14-09:54:16.731, 62.765435, 4, 2, 0.009096029913052917, 0.01400956604629755, 0.004182493779808283
2018-06-14-09:54:16.828, 62.862111, 4, 2, 0.010882724076509476, 0.013121270574629307, 0.008644177578389645
2018-06-14-09:54:16.962, 62.996402, 4, 2, 0.013687759637832642, 0.02203226275742054, 0.005343256518244743
2018-06-14-09:54:17.070, 63.104375, 4, 2, 0.009820085717365146, 0.014063626527786255, 0.0055765449069440365
2018-06-14-09:54:17.199, 63.23365, 4, 2, 0.01444137142971158, 0.02203226275742054, 0.006850480102002621
2018-06-14-09:54:17.331, 63.364776, 4, 2, 0.009325859602540731, 0.014337031170725822, 0.00431468803435564
2018-06-14-09:54:17.427, 63.46093, 4, 2, 0.011067630955949426, 0.01584536023437977, 0.006289901677519083
2018-06-14-09:54:17.560, 63.594097, 4, 2, 0.02476509439293295, 0.0033244371879845858, 0.04620575159788132
2018-06-14-09:54:17.691, 63.725669, 4, 2, 0.02136032423004508, 0.014392335899174213, 0.028328312560915947
2018-06-14-09:54:17.799, 63.833706, 4, 2, 0.01095267222262919, 0.014559517614543438, 0.007345826830714941
2018-06-14-09:54:17.930, 63.96432, 4, 2, 0.017972178291529417, 0.012479699216783047, 0.023464657366275787
2018-06-14-09:54:18.030, 64.063926, 4, 1, 0.005220125894993544, 0.005220125894993544
2018-06-14-09:54:18.160, 64.194192, 4, 2, 0.011199511121958494, 0.008061991073191166, 0.014337031170725822
2018-06-14-09:54:18.259, 64.293578, 4, 2, 0.036625792272388935, 0.011375600472092628, 0.06187598407268524
2018-06-14-09:54:18.392, 64.425796, 4, 2, 0.14740020502358675, 0.015365341678261757, 0.27943506836891174
2018-06-14-09:54:18.530, 64.564025, 4, 2, 0.02357361582107842, 0.006984649691730738, 0.0401625819504261
2018-06-14-09:54:18.632, 64.665982, 4, 2, 0.0616198075003922, 0.11299101263284683, 0.010248602367937565
2018-06-14-09:54:18.760, 64.794643, 4, 1, 0.04288223758339882, 0.04288223758339882
2018-06-14-09:54:18.859, 64.893174, 4, 2, 0.029723834712058306, 0.012722709216177464, 0.04672496020793915
2018-06-14-09:54:18.989, 65.022619, 4, 2, 0.04295368818566203, 0.015603533945977688, 0.07030384242534637
2018-06-14-09:54:19.097, 65.131682, 4, 2, 0.031221330165863037, 0.04360952973365784, 0.018833130598068237
2018-06-14-09:54:19.231, 65.265171, 4, 2, 0.050871845334768295, 0.07030384242534637, 0.031439848244190216
2018-06-14-09:54:19.329, 65.362998, 4, 1, 0.07436570525169373, 0.07436570525169373
2018-06-14-09:54:19.459, 65.493431, 4, 2, 0.015276395250111818, 0.00847840216010809, 0.022074388340115547
2018-06-14-09:54:19.557, 65.591009, 4, 1, 0.041695766150951385, 0.041695766150951385
2018-06-14-09:54:19.690, 65.723729, 4, 2, 0.00800855620764196, 0.007066401187330484, 0.008950711227953434
2018-06-14-09:54:19.820, 65.854458, 4, 2, 0.008678836922626942, 0.01578456163406372, 0.001573112211190164
2018-06-14-09:54:19.931, 65.965388, 4, 2, 0.006856345105916262, 0.007755536586046219, 0.0059571536257863045
2018-06-14-09:54:20.057, 66.090885, 4, 2, 0.019021140411496162, 0.01851104386150837, 0.019531236961483955
2018-06-14-09:54:20.191, 66.225367, 4, 2, 0.027160072699189186, 0.030675802379846573, 0.0236443430185318
2018-06-14-09:54:20.289, 66.323708, 4, 2, 0.008162349462509155, 0.00204276479780674, 0.01428193412721157
2018-06-14-09:54:20.420, 66.45402, 4, 2, 0.022083639167249203, 0.027637720108032227, 0.01652955822646618
2018-06-14-09:54:20.550, 66.584428, 4, 2, 0.014156365068629384, 0.006984649691730738, 0.02132808044552803
2018-06-14-09:54:20.649, 66.683316, 4, 2, 0.016624052077531815, 0.020177319645881653, 0.013070784509181976
2018-06-14-09:54:20.779, 66.813572, 4, 2, 0.012657492188736796, 0.004943688865751028, 0.020371295511722565
2018-06-14-09:54:20.911, 66.945405, 4, 2, 0.014036430045962334, 0.008985428139567375, 0.019087431952357292
2018-06-14-09:54:21.022, 67.056245, 4, 2, 0.012472530361264944, 0.007232763804495335, 0.017712296918034554
2018-06-14-09:54:21.132, 67.166077, 4, 2, 0.011289389105513692, 0.005663864780217409, 0.016914913430809975
2018-06-14-09:54:21.270, 67.304173, 4, 2, 0.012940523913130164, 0.007011794950813055, 0.018869252875447273
2018-06-14-09:54:21.399, 67.43342, 4, 2, 0.00784021767321974, 0.0037654137704521418, 0.011915021575987339
2018-06-14-09:54:21.499, 67.533606, 4, 2, 0.004589050775393844, 0.0042151594534516335, 0.004962942097336054
2018-06-14-09:54:21.634, 67.667787, 4, 2, 0.007968174060806632, 0.010776725597679615, 0.005159622523933649
2018-06-14-09:54:21.740, 67.774681, 4, 2, 0.00894323899410665, 0.013222822919487953, 0.0046636550687253475
2018-06-14-09:54:21.866, 67.900705, 4, 2, 0.0084742137696594, 0.01353214867413044, 0.00341627886518836
2018-06-14-09:54:22.001, 68.035231, 4, 2, 0.010626917937770486, 0.005469274241477251, 0.01578456163406372
2018-06-14-09:54:22.111, 68.145403, 4, 2, 0.009777095168828964, 0.005490563809871674, 0.014063626527786255
2018-06-14-09:54:22.252, 68.28624, 4, 2, 0.005095952190458775, 0.004022909794002771, 0.006168994586914778
2018-06-14-09:54:22.361, 68.39538, 4, 2, 0.005578051088377833, 0.00570803415030241, 0.005448068026453257
2018-06-14-09:54:22.491, 68.525556, 4, 1, 0.009974920190870762, 0.009974920190870762
2018-06-14-09:54:22.590, 68.624311, 4, 1, 0.012336100451648235, 0.012336100451648235
2018-06-14-09:54:22.690, 68.724448, 4, 1, 0.009020280092954636, 0.009020280092954636
2018-06-14-09:54:22.821, 68.854829, 4, 1, 0.00524044968187809, 0.00524044968187809
2018-06-14-09:54:22.920, 68.954289, 4, 1, 0.008745182305574417, 0.008745182305574417
2018-06-14-09:54:23.062, 69.095902, 4, 2, 0.005634077591821551, 0.007260866463184357, 0.004007288720458746
2018-06-14-09:54:23.170, 69.204052, 4, 2, 0.008882124675437808, 0.005663864780217409, 0.012100384570658207
2018-06-14-09:54:23.312, 69.346495, 4, 2, 0.012327584903687239, 0.008061991073191166, 0.01659317873418331
2018-06-14-09:54:23.423, 69.456862, 4, 2, 0.007425112184137106, 0.006338921375572681, 0.00851130299270153
2018-06-14-09:54:23.530, 69.564733, 4, 2, 0.011783487629145384, 0.014117893762886524, 0.009449081495404243
2018-06-14-09:54:23.660, 69.694104, 4, 2, 0.014397660037502646, 0.023153411224484444, 0.005641908850520849
2018-06-14-09:54:23.771, 69.805375, 4, 2, 0.009680625516921282, 0.012100384570658207, 0.007260866463184357
2018-06-14-09:54:23.900, 69.934309, 4, 2, 0.010253453627228737, 0.009936419315636158, 0.010570487938821316
2018-06-14-09:54:24.032, 70.065864, 4, 2, 0.00837731221690774, 0.006265534088015556, 0.010489090345799923
2018-06-14-09:54:24.142, 70.176131, 4, 2, 0.014737476129084826, 0.01805533654987812, 0.01141961570829153
2018-06-14-09:54:24.250, 70.284067, 4, 2, 0.010358068393543363, 0.013020489364862442, 0.007695647422224283
2018-06-14-09:54:24.376, 70.410676, 4, 2, 0.026609298773109913, 0.04193052276968956, 0.011288074776530266
2018-06-14-09:54:24.509, 70.542653, 4, 2, 0.016393874306231737, 0.02790137380361557, 0.004886374808847904
2018-06-14-09:54:24.642, 70.676346, 4, 2, 0.023298181942664087, 0.04328484460711479, 0.0033115192782133818
2018-06-14-09:54:24.761, 70.795408, 4, 2, 0.04082779726013541, 0.07224300503730774, 0.009412589482963085
2018-06-14-09:54:24.891, 70.925369, 4, 2, 0.02260737679898739, 0.039787810295820236, 0.005426943302154541
2018-06-14-09:54:24.989, 71.022962, 4, 2, 0.02942009875550866, 0.008881674148142338, 0.049958523362874985
2018-06-14-09:54:25.118, 71.152012, 4, 2, 0.013198529602959752, 0.019908789545297623, 0.0064882696606218815
2018-06-14-09:54:25.250, 71.284675, 4, 2, 0.010032861959189177, 0.011115012690424919, 0.008950711227953434
2018-06-14-09:54:25.379, 71.413534, 4, 2, 0.00961420452222228, 0.011072159744799137, 0.008156249299645424
2018-06-14-09:54:25.512, 71.545917, 4, 2, 0.021831458900123835, 0.03079216741025448, 0.01287075038999319
2018-06-14-09:54:25.620, 71.65463, 4, 2, 0.018174081342294812, 0.03173859044909477, 0.004609572235494852
2018-06-14-09:54:25.750, 71.784611, 4, 2, 0.008889080956578255, 0.011463796719908714, 0.006314365193247795
2018-06-14-09:54:25.879, 71.913466, 4, 2, 0.017340288031846285, 0.024191485717892647, 0.010489090345799923
2018-06-14-09:54:25.980, 72.014018, 4, 2, 0.03431006334722042, 0.05623634159564972, 0.012383785098791122
2018-06-14-09:54:26.109, 72.14345, 4, 2, 0.02371334098279476, 0.023962024599313736, 0.023464657366275787
2018-06-14-09:54:26.236, 72.270523, 4, 2, 0.013543901732191443, 0.021532878279685974, 0.005554925184696913
2018-06-14-09:54:26.340, 72.374216, 4, 2, 0.013331250287592411, 0.019345102831721306, 0.007317397743463516
2018-06-14-09:54:26.473, 72.506893, 4, 2, 0.012254442321136594, 0.007066401187330484, 0.017442483454942703
2018-06-14-09:54:26.611, 72.645488, 4, 2, 0.011759128421545029, 0.015072628855705261, 0.008445627987384796
2018-06-14-09:54:26.741, 72.77513, 4, 2, 0.01302883680909872, 0.011158030480146408, 0.014899643138051033
2018-06-14-09:54:26.836, 72.870478, 4, 2, 0.014222595607861876, 0.02190636657178402, 0.0065388246439397335
2018-06-14-09:54:26.969, 73.003081, 4, 2, 0.009028504136949778, 0.013742320239543915, 0.00431468803435564
2018-06-14-09:54:27.111, 73.145694, 4, 2, 0.007383483927696943, 0.009340024553239346, 0.005426943302154541
2018-06-14-09:54:27.221, 73.25573, 4, 2, 0.038676049560308456, 0.0629042461514473, 0.014447852969169617
2018-06-14-09:54:27.330, 73.364719, 4, 2, 0.035961312241852283, 0.06866227835416794, 0.0032603461295366287
2018-06-14-09:54:27.462, 73.496473, 4, 2, 0.0623728206846863, 0.11818139255046844, 0.0065642488189041615
2018-06-14-09:54:27.570, 73.604195, 4, 2, 0.011315091978758574, 0.013070784509181976, 0.00955939944833517
2018-06-14-09:54:27.699, 73.733547, 4, 2, 0.021225332748144865, 0.03656250610947609, 0.005888159386813641
2018-06-14-09:54:27.830, 73.864366, 4, 2, 0.011699101654812694, 0.005685906391590834, 0.017712296918034554
2018-06-14-09:54:27.961, 73.995213, 4, 2, 0.008181164972484112, 0.0042151594534516335, 0.01214717049151659
2018-06-14-09:54:28.060, 74.093896, 4, 2, 0.012659595347940922, 0.017442483454942703, 0.00787670724093914
2018-06-14-09:54:28.191, 74.225335, 4, 2, 0.013005782151594758, 0.018404891714453697, 0.007606672588735819
2018-06-14-09:54:28.322, 74.356078, 4, 2, 0.0134339421056211, 0.01798621006309986, 0.008881674148142338
2018-06-14-09:54:28.462, 74.496395, 4, 2, 0.012958369799889624, 0.02203226275742054, 0.0038844768423587084
2018-06-14-09:54:28.572, 74.606671, 4, 2, 0.013794402126222849, 0.01897803694009781, 0.008610767312347889
2018-06-14-09:54:28.712, 74.746299, 4, 2, 0.012401927262544632, 0.011375600472092628, 0.013428254052996635
2018-06-14-09:54:28.821, 74.855532, 4, 2, 0.012287369929254055, 0.004281254485249519, 0.02029348537325859
2018-06-14-09:54:28.952, 74.986453, 4, 2, 0.007332877488806844, 0.004054333548992872, 0.010611421428620815
2018-06-14-09:54:29.061, 75.094824, 4, 2, 0.014497169759124517, 0.023286305367946625, 0.00570803415030241
2018-06-14-09:54:29.190, 75.224025, 4, 2, 0.012045190902426839, 0.017576882615685463, 0.006513499189168215
2018-06-14-09:54:29.320, 75.35447, 4, 2, 0.011333729373291135, 0.016914913430809975, 0.005752545315772295
2018-06-14-09:54:29.450, 75.483824, 4, 2, 0.017470210092142224, 0.02790137380361557, 0.0070390463806688786
2018-06-14-09:54:29.550, 75.583813, 4, 2, 0.013160007540136576, 0.016979990527033806, 0.009340024553239346
2018-06-14-09:54:29.681, 75.715144, 4, 2, 0.00624580611474812, 0.0075479233637452126, 0.004943688865751028
2018-06-14-09:54:29.809, 75.843464, 4, 2, 0.007177096325904131, 0.007121428847312927, 0.007232763804495335
2018-06-14-09:54:29.943, 75.977023, 4, 2, 0.01312746899202466, 0.009340024553239346, 0.016914913430809975
2018-06-14-09:54:30.051, 76.085315, 4, 2, 0.009885544423013926, 0.010248602367937565, 0.009522486478090286
2018-06-14-09:54:30.180, 76.214376, 4, 2, 0.005812866380438209, 0.007695647422224283, 0.003930085338652134
2018-06-14-09:54:30.291, 76.32567, 4, 2, 0.007656179601326585, 0.007937993854284286, 0.007374365348368883
2018-06-14-09:54:30.422, 76.456608, 4, 2, 0.009300933685153723, 0.012527932412922382, 0.006073934957385063
2018-06-14-09:54:30.561, 76.594811, 4, 2, 0.011694594286382198, 0.015603533945977688, 0.007785654626786709
2018-06-14-09:54:30.672, 76.706049, 4, 2, 0.01119836326688528, 0.013020489364862442, 0.00937623716890812
2018-06-14-09:54:30.812, 76.846068, 4, 2, 0.010520496522076428, 0.017917344346642494, 0.0031236486975103617
2018-06-14-09:54:30.922, 76.956031, 4, 2, 0.010581371374428272, 0.015365341678261757, 0.005797401070594788
2018-06-14-09:54:31.062, 77.096223, 4, 2, 0.013632360845804214, 0.01073516346514225, 0.01652955822646618
2018-06-14-09:54:31.170, 77.204384, 4, 2, 0.010894097620621324, 0.01634012721478939, 0.005448068026453257
2018-06-14-09:54:31.299, 77.3334, 4, 2, 0.004346839967183769, 0.005343256518244743, 0.003350423416122794
2018-06-14-09:54:31.430, 77.464234, 4, 2, 0.008271787781268358, 0.010130411945283413, 0.0064131636172533035
2018-06-14-09:54:31.571, 77.605487, 4, 2, 0.008562842151150107, 0.010328153148293495, 0.00679753115400672
2018-06-14-09:54:31.672, 77.705822, 4, 2, 0.008621586952358484, 0.009055264294147491, 0.008187909610569477
2018-06-14-09:54:31.812, 77.84575, 4, 2, 0.00806554825976491, 0.01287075038999319, 0.0032603461295366287
2018-06-14-09:54:31.922, 77.956148, 4, 2, 0.006515325978398323, 0.007518718019127846, 0.0055119339376688
2018-06-14-09:54:32.061, 78.09477, 4, 2, 0.011320921592414379, 0.01182339433580637, 0.010818448849022388
2018-06-14-09:54:32.191, 78.223993, 4, 2, 0.010112892603501678, 0.013428254052996635, 0.00679753115400672
2018-06-14-09:54:32.292, 78.326551, 4, 2, 0.0088492501527071, 0.00787670724093914, 0.00982179306447506
2018-06-14-09:54:32.430, 78.464484, 4, 2, 0.008447259664535522, 0.007260866463184357, 0.009633652865886688
2018-06-14-09:54:32.562, 78.596088, 4, 2, 0.008293288294225931, 0.010652510449290276, 0.005934066139161587
2018-06-14-09:54:32.681, 78.71553, 4, 2, 0.013145905453711748, 0.013955710455775261, 0.012336100451648235
2018-06-14-09:54:32.809, 78.843283, 4, 2, 0.007922940887510777, 0.011072159744799137, 0.004773722030222416
2018-06-14-09:54:32.939, 78.973423, 4, 2, 0.009968875907361507, 0.010776725597679615, 0.0091610262170434
2018-06-14-09:54:33.041, 79.07522, 4, 2, 0.011930904118344188, 0.016657039523124695, 0.007204768713563681
2018-06-14-09:54:33.170, 79.203856, 4, 2, 0.009427773067727685, 0.014785408042371273, 0.004070138093084097
2018-06-14-09:54:33.300, 79.334044, 4, 2, 0.008426274871453643, 0.0065642488189041615, 0.010288300924003124
2018-06-14-09:54:33.431, 79.465605, 4, 2, 0.010760001838207245, 0.013171949423849583, 0.008348054252564907
2018-06-14-09:54:33.562, 79.596338, 4, 2, 0.010892453603446484, 0.015543648041784763, 0.006241259165108204
2018-06-14-09:54:33.673, 79.707152, 4, 2, 0.006896486040204763, 0.010570487938821316, 0.003222484141588211
2018-06-14-09:54:33.811, 79.845259, 4, 2, 0.007821912644430995, 0.011158030480146408, 0.004485794808715582
2018-06-14-09:54:33.909, 79.94261, 4, 2, 0.009503733832389116, 0.012288597412407398, 0.006718870252370834
2018-06-14-09:54:34.040, 80.074054, 4, 2, 0.007867713924497366, 0.00970847625285387, 0.0060269515961408615
2018-06-14-09:54:34.172, 80.205936, 4, 2, 0.007253437070176005, 0.010652510449290276, 0.003854363691061735
2018-06-14-09:54:34.310, 80.344243, 4, 2, 0.006788826314732432, 0.010776725597679615, 0.0028009270317852497
2018-06-14-09:54:34.437, 80.470923, 4, 2, 0.011575016658753157, 0.01155267097055912, 0.011597362346947193
2018-06-14-09:54:34.570, 80.603821, 4, 2, 0.011974971275776625, 0.012920472770929337, 0.011029469780623913
2018-06-14-09:54:34.671, 80.705055, 4, 2, 0.01263088220730424, 0.012241275049746037, 0.013020489364862442
2018-06-14-09:54:34.797, 80.830905, 4, 2, 0.009017516393214464, 0.011961097829043865, 0.006073934957385063
2018-06-14-09:54:34.930, 80.964099, 4, 2, 0.010149076348170638, 0.013121270574629307, 0.007176882121711969
2018-06-14-09:54:35.061, 81.095629, 4, 2, 0.008587835123762488, 0.010611421428620815, 0.0065642488189041615
2018-06-14-09:54:35.192, 81.22597, 4, 2, 0.017757158260792494, 0.011915021575987339, 0.02359929494559765
2018-06-14-09:54:35.322, 81.355989, 4, 2, 0.016256865113973618, 0.015663649886846542, 0.016850080341100693
2018-06-14-09:54:35.432, 81.465954, 4, 2, 0.01329026184976101, 0.01584536023437977, 0.01073516346514225
2018-06-14-09:54:35.569, 81.603602, 4, 2, 0.005598801653832197, 0.00524044968187809, 0.0059571536257863045
2018-06-14-09:54:35.699, 81.733687, 4, 2, 0.007781724678352475, 0.01214717049151659, 0.00341627886518836
2018-06-14-09:54:35.801, 81.835486, 4, 2, 0.012040382251143456, 0.013428254052996635, 0.010652510449290276
2018-06-14-09:54:35.930, 81.963777, 4, 2, 0.016598600894212723, 0.011869121342897415, 0.02132808044552803
2018-06-14-09:54:36.061, 82.094736, 4, 2, 0.007682395866140723, 0.008187909610569477, 0.007176882121711969
2018-06-14-09:54:36.190, 82.224013, 4, 2, 0.011921915458515286, 0.01923425868153572, 0.004609572235494852
2018-06-14-09:54:36.320, 82.354131, 4, 2, 0.01383358845487237, 0.02391638793051243, 0.0037507889792323112
2018-06-14-09:54:36.423, 82.457255, 4, 2, 0.011617857497185469, 0.019832709804177284, 0.003403005190193653
2018-06-14-09:54:36.560, 82.594328, 4, 2, 0.010521202581003308, 0.0065388246439397335, 0.014503580518066883
2018-06-14-09:54:36.687, 82.720909, 4, 2, 0.006062385160475969, 0.006718870252370834, 0.005405900068581104
2018-06-14-09:54:36.820, 82.854401, 4, 2, 0.005435687722638249, 0.007374365348368883, 0.0034970100969076157
2018-06-14-09:54:36.952, 82.985795, 4, 2, 0.00775169488042593, 0.012100384570658207, 0.003403005190193653
2018-06-14-09:54:37.061, 83.095428, 4, 2, 0.0070600491017103195, 0.009020280092954636, 0.005099818110466003
2018-06-14-09:54:37.192, 83.226589, 4, 2, 0.0056019354378804564, 0.007968815043568611, 0.0032350558321923018
2018-06-14-09:54:37.301, 83.335332, 4, 2, 0.007676707115024328, 0.011072159744799137, 0.004281254485249519
2018-06-14-09:54:37.432, 83.466085, 4, 2, 0.007762687047943473, 0.010986942797899246, 0.0045384312979876995
2018-06-14-09:54:37.572, 83.606114, 4, 2, 0.006647497182711959, 0.0091610262170434, 0.004133968148380518
2018-06-14-09:54:37.692, 83.725917, 4, 2, 0.01052709436044097, 0.012673734687268734, 0.008380454033613205
2018-06-14-09:54:37.820, 83.85449, 4, 2, 0.007900190306827426, 0.00851130299270153, 0.0072890776209533215
2018-06-14-09:54:37.952, 83.986423, 4, 2, 0.00820094277150929, 0.01141961570829153, 0.004982269834727049
2018-06-14-09:54:38.061, 84.095562, 4, 2, 0.00626268470659852, 0.007695647422224283, 0.004829721990972757
2018-06-14-09:54:38.191, 84.224788, 4, 2, 0.00992135377600789, 0.009633652865886688, 0.010209054686129093
2018-06-14-09:54:38.320, 84.354405, 4, 2, 0.008553480263799429, 0.008950711227953434, 0.008156249299645424
2018-06-14-09:54:38.452, 84.485811, 4, 2, 0.00687724887393415, 0.005598248448222876, 0.008156249299645424
2018-06-14-09:54:38.560, 84.594122, 4, 2, 0.006326851900666952, 0.005641908850520849, 0.007011794950813055
2018-06-14-09:54:38.701, 84.735704, 4, 2, 0.008143891114741564, 0.011642225086688995, 0.004645557142794132
2018-06-14-09:54:38.829, 84.863751, 4, 2, 0.004975962918251753, 0.0060975621454417706, 0.003854363691061735
2018-06-14-09:54:38.929, 84.963208, 4, 2, 0.009780393214896321, 0.01484241709113121, 0.004718369338661432
2018-06-14-09:54:39.062, 85.096226, 4, 2, 0.004492674604989588, 0.0029349515680223703, 0.006050397641956806
2018-06-14-09:54:39.200, 85.233844, 4, 2, 0.006806318764574826, 0.010169656947255135, 0.003442980581894517
2018-06-14-09:54:39.331, 85.365494, 4, 2, 0.025272855535149574, 0.04328484460711479, 0.007260866463184357
2018-06-14-09:54:39.430, 85.464224, 4, 2, 0.019560558488592505, 0.03302355483174324, 0.0060975621454417706
2018-06-14-09:54:39.571, 85.605736, 4, 2, 0.045800784369930625, 0.08464395999908447, 0.006957608740776777
2018-06-14-09:54:39.680, 85.714088, 4, 2, 0.0596057721413672, 0.11417084187269211, 0.005040702410042286
2018-06-14-09:54:39.820, 85.854393, 4, 2, 0.33346901927143335, 0.6567683815956116, 0.010169656947255135
2018-06-14-09:54:39.951, 85.985011, 4, 2, 0.11089923605322838, 0.2137051820755005, 0.008093290030956268
2018-06-14-09:54:40.079, 86.113716, 4, 2, 0.1454295248258859, 0.2836821675300598, 0.007176882121711969
2018-06-14-09:54:40.181, 86.215079, 4, 2, 0.1432768777012825, 0.25701841711997986, 0.029535338282585144
2018-06-14-09:54:40.310, 86.343836, 4, 2, 0.0913430624641478, 0.17695587873458862, 0.005730246193706989
2018-06-14-09:54:40.440, 86.473665, 4, 2, 0.06753895815927535, 0.13195426762104034, 0.0031236486975103617
2018-06-14-09:54:40.570, 86.603866, 4, 2, 0.07720614713616669, 0.1517806202173233, 0.0026316740550100803
2018-06-14-09:54:40.699, 86.733252, 4, 2, 0.0669177311938256, 0.13128454983234406, 0.00255091255530715
2018-06-14-09:54:40.829, 86.863281, 4, 2, 0.014091585879214108, 0.025371313095092773, 0.0028118586633354425
2018-06-14-09:54:40.961, 86.995299, 4, 2, 0.010983230080455542, 0.015247589908540249, 0.006718870252370834
2018-06-14-09:54:41.090, 87.123893, 4, 2, 0.011577274650335312, 0.012336100451648235, 0.010818448849022388
2018-06-14-09:54:41.222, 87.255923, 4, 2, 0.010553548345342278, 0.01578456163406372, 0.005322535056620836
2018-06-14-09:54:41.331, 87.365475, 4, 2, 0.010433813091367483, 0.015247589908540249, 0.005620036274194717
2018-06-14-09:54:41.465, 87.499325, 4, 2, 0.021185703575611115, 0.03527754545211792, 0.007093861699104309
2018-06-14-09:54:41.570, 87.604015, 4, 2, 0.03628665069118142, 0.06255973130464554, 0.010013570077717304
2018-06-14-09:54:41.699, 87.73357, 4, 2, 0.025739201111719012, 0.00679753115400672, 0.044680871069431305
2018-06-14-09:54:41.829, 87.863326, 4, 2, 0.012922143563628197, 0.0055119339376688, 0.020332353189587593
2018-06-14-09:54:41.960, 87.993764, 4, 2, 0.010470557725057006, 0.0046636550687253475, 0.016277460381388664
2018-06-14-09:54:42.101, 88.135545, 4, 2, 0.01778042269870639, 0.006192990578711033, 0.029367854818701744
2018-06-14-09:54:42.199, 88.233473, 4, 2, 0.01965213310904801, 0.035611413419246674, 0.0036928527988493443
